'Elapsed time','Abdomen_3'
'0:03.637',2.600
'0:03.638',2.900
'0:03.639',3.300
'0:03.640',3.800
'0:03.641',4.200
'0:03.642',4.600
'0:03.643',4.700
'0:03.644',4.600
'0:03.645',4.200
'0:03.646',3.600
'0:03.647',2.900
'0:03.648',2.300
'0:03.649',1.900
'0:03.650',1.700
'0:03.651',1.600
'0:03.652',1.600
'0:03.653',1.700
'0:03.654',2.200
'0:03.655',2.700
'0:03.656',3.100
'0:03.657',3.100
'0:03.658',2.800
'0:03.659',2.400
'0:03.660',2.200
'0:03.661',2.500
'0:03.662',3.200
'0:03.663',4.000
'0:03.664',4.500
'0:03.665',4.400
'0:03.666',3.800
'0:03.667',3.200
'0:03.668',2.900
'0:03.669',3.000
'0:03.670',3.500
'0:03.671',4.200
'0:03.672',4.800
'0:03.673',5.100
'0:03.674',5.100
'0:03.675',4.800
'0:03.676',4.100
'0:03.677',3.200
'0:03.678',2.200
'0:03.679',1.500
'0:03.680',1.300
'0:03.681',1.600
'0:03.682',2.600
'0:03.683',3.700
'0:03.684',4.700
'0:03.685',5.300
'0:03.686',5.400
'0:03.687',4.900
'0:03.688',4.300
'0:03.689',3.800
'0:03.690',3.800
'0:03.691',4.300
'0:03.692',5.400
'0:03.693',6.700
'0:03.694',7.900
'0:03.695',8.600
'0:03.696',8.900
'0:03.697',8.600
'0:03.698',8.100
'0:03.699',7.500
'0:03.700',6.800
'0:03.701',6.000
'0:03.702',5.200
'0:03.703',4.300
'0:03.704',3.600
'0:03.705',3.100
'0:03.706',3.000
'0:03.707',3.200
'0:03.708',3.500
'0:03.709',3.800
'0:03.710',4.000
'0:03.711',4.100
'0:03.712',4.100
'0:03.713',4.000
'0:03.714',4.000
'0:03.715',4.100
'0:03.716',4.400
'0:03.717',4.800
'0:03.718',5.200
'0:03.719',5.300
'0:03.720',5.000
'0:03.721',4.300
'0:03.722',3.800
'0:03.723',3.700
'0:03.724',4.200
'0:03.725',5.100
'0:03.726',5.800
'0:03.727',6.000
'0:03.728',5.600
'0:03.729',4.900
'0:03.730',4.300
'0:03.731',4.100
'0:03.732',4.400
'0:03.733',4.900
'0:03.734',5.100
'0:03.735',5.100
'0:03.736',4.700
'0:03.737',4.200
'0:03.738',4.000
'0:03.739',3.900
'0:03.740',4.200
'0:03.741',4.600
'0:03.742',5.200
'0:03.743',6.000
'0:03.744',7.000
'0:03.745',7.800
'0:03.746',8.100
'0:03.747',7.800
'0:03.748',7.000
'0:03.749',5.900
'0:03.750',5.100
'0:03.751',4.700
'0:03.752',4.700
'0:03.753',4.900
'0:03.754',4.900
'0:03.755',4.700
'0:03.756',4.500
'0:03.757',4.500
'0:03.758',4.700
'0:03.759',4.900
'0:03.760',5.000
'0:03.761',4.900
'0:03.762',4.900
'0:03.763',5.100
'0:03.764',5.700
'0:03.765',6.700
'0:03.766',7.600
'0:03.767',8.100
'0:03.768',8.100
'0:03.769',7.900
'0:03.770',7.800
'0:03.771',8.000
'0:03.772',8.300
'0:03.773',8.200
'0:03.774',7.400
'0:03.775',6.100
'0:03.776',4.600
'0:03.777',3.500
'0:03.778',3.500
'0:03.779',4.500
'0:03.780',6.100
'0:03.781',7.700
'0:03.782',8.600
'0:03.783',8.600
'0:03.784',7.800
'0:03.785',6.900
'0:03.786',6.400
'0:03.787',6.700
'0:03.788',7.500
'0:03.789',8.500
'0:03.790',9.000
'0:03.791',8.800
'0:03.792',7.800
'0:03.793',6.400
'0:03.794',5.200
'0:03.795',4.600
'0:03.796',4.600
'0:03.797',5.100
'0:03.798',5.800
'0:03.799',6.200
'0:03.800',6.300
'0:03.801',6.000
'0:03.802',5.400
'0:03.803',4.800
'0:03.804',4.300
'0:03.805',4.100
'0:03.806',4.400
'0:03.807',5.000
'0:03.808',5.700
'0:03.809',6.200
'0:03.810',6.400
'0:03.811',6.500
'0:03.812',6.700
'0:03.813',7.100
'0:03.814',7.600
'0:03.815',7.900
'0:03.816',7.600
'0:03.817',6.500
'0:03.818',4.900
'0:03.819',3.400
'0:03.820',2.400
'0:03.821',2.200
'0:03.822',2.600
'0:03.823',3.100
'0:03.824',3.200
'0:03.825',2.900
'0:03.826',2.300
'0:03.827',2.100
'0:03.828',2.500
'0:03.829',3.800
'0:03.830',5.300
'0:03.831',6.700
'0:03.832',7.400
'0:03.833',7.200
'0:03.834',6.400
'0:03.835',5.600
'0:03.836',5.100
'0:03.837',5.300
'0:03.838',5.800
'0:03.839',6.300
'0:03.840',6.500
'0:03.841',6.200
'0:03.842',5.700
'0:03.843',5.500
'0:03.844',5.700
'0:03.845',6.400
'0:03.846',7.400
'0:03.847',8.100
'0:03.848',8.400
'0:03.849',8.000
'0:03.850',7.100
'0:03.851',6.000
'0:03.852',5.200
'0:03.853',4.800
'0:03.854',5.000
'0:03.855',5.500
'0:03.856',6.100
'0:03.857',6.600
'0:03.858',6.900
'0:03.859',7.000
'0:03.860',6.800
'0:03.861',6.600
'0:03.862',6.400
'0:03.863',6.200
'0:03.864',6.000
'0:03.865',5.800
'0:03.866',5.600
'0:03.867',5.500
'0:03.868',5.500
'0:03.869',5.600
'0:03.870',5.600
'0:03.871',5.400
'0:03.872',5.000
'0:03.873',4.400
'0:03.874',4.100
'0:03.875',4.200
'0:03.876',4.600
'0:03.877',5.300
'0:03.878',5.700
'0:03.879',5.800
'0:03.880',5.400
'0:03.881',4.900
'0:03.882',4.600
'0:03.883',4.600
'0:03.884',4.700
'0:03.885',4.700
'0:03.886',4.400
'0:03.887',4.100
'0:03.888',3.900
'0:03.889',4.200
'0:03.890',4.800
'0:03.891',5.500
'0:03.892',5.800
'0:03.893',5.300
'0:03.894',4.200
'0:03.895',2.900
'0:03.896',2.000
'0:03.897',1.700
'0:03.898',1.900
'0:03.899',2.300
'0:03.900',2.400
'0:03.901',2.000
'0:03.902',1.300
'0:03.903',0.800
'0:03.904',0.600
'0:03.905',0.900
'0:03.906',1.500
'0:03.907',2.100
'0:03.908',2.700
'0:03.909',3.400
'0:03.910',4.600
'0:03.911',6.700
'0:03.912',9.800
'0:03.913',13.600
'0:03.914',17.800
'0:03.915',21.400
'0:03.916',23.700
'0:03.917',24.400
'0:03.918',23.400
'0:03.919',21.300
'0:03.920',18.800
'0:03.921',16.300
'0:03.922',13.900
'0:03.923',11.400
'0:03.924',8.400
'0:03.925',5.100
'0:03.926',1.600
'0:03.927',-1.200
'0:03.928',-2.900
'0:03.929',-3.500
'0:03.930',-3.100
'0:03.931',-2.500
'0:03.932',-2.000
'0:03.933',-1.800
'0:03.934',-1.800
'0:03.935',-1.800
'0:03.936',-1.500
'0:03.937',-1.000
'0:03.938',-0.300
'0:03.939',0.500
'0:03.940',1.200
'0:03.941',1.800
'0:03.942',2.100
'0:03.943',2.000
'0:03.944',1.700
'0:03.945',1.300
'0:03.946',1.100
'0:03.947',1.200
'0:03.948',1.700
'0:03.949',2.300
'0:03.950',2.600
'0:03.951',2.400
'0:03.952',1.900
'0:03.953',1.100
'0:03.954',0.600
'0:03.955',0.500
'0:03.956',0.800
'0:03.957',1.300
'0:03.958',1.600
'0:03.959',1.600
'0:03.960',1.200
'0:03.961',0.800
'0:03.962',0.600
'0:03.963',1.000
'0:03.964',1.800
'0:03.965',2.800
'0:03.966',3.500
'0:03.967',3.600
'0:03.968',3.200
'0:03.969',2.500
'0:03.970',2.000
'0:03.971',1.900
'0:03.972',2.300
'0:03.973',2.900
'0:03.974',3.500
'0:03.975',3.800
'0:03.976',3.600
'0:03.977',3.000
'0:03.978',2.200
'0:03.979',1.600
'0:03.980',1.500
'0:03.981',2.000
'0:03.982',2.900
'0:03.983',3.900
'0:03.984',4.500
'0:03.985',4.600
'0:03.986',4.200
'0:03.987',3.800
'0:03.988',3.800
'0:03.989',4.100
'0:03.990',4.700
'0:03.991',5.100
'0:03.992',5.000
'0:03.993',4.300
'0:03.994',3.400
'0:03.995',2.400
'0:03.996',1.600
'0:03.997',1.000
'0:03.998',0.400
'0:03.999',-0.200
'0:04.000',-0.700
'0:04.001',-0.800
'0:04.002',-0.500
'0:04.003',0.100
'0:04.004',0.800
'0:04.005',1.300
'0:04.006',1.500
'0:04.007',1.600
'0:04.008',1.700
'0:04.009',1.900
'0:04.010',2.200
'0:04.011',2.400
'0:04.012',2.300
'0:04.013',1.900
'0:04.014',1.500
'0:04.015',1.300
'0:04.016',1.300
'0:04.017',1.400
'0:04.018',1.400
'0:04.019',1.200
'0:04.020',1.100
'0:04.021',1.200
'0:04.022',1.600
'0:04.023',2.300
'0:04.024',2.900
'0:04.025',3.000
'0:04.026',2.400
'0:04.027',1.400
'0:04.028',0.400
'0:04.029',-0.200
'0:04.030',-0.100
'0:04.031',0.300
'0:04.032',0.600
'0:04.033',0.800
'0:04.034',0.900
'0:04.035',1.000
'0:04.036',1.500
'0:04.037',2.100
'0:04.038',2.800
'0:04.039',3.000
'0:04.040',2.800
'0:04.041',2.400
'0:04.042',2.200
'0:04.043',2.400
'0:04.044',3.000
'0:04.045',3.500
'0:04.046',3.600
'0:04.047',3.200
'0:04.048',2.300
'0:04.049',1.300
'0:04.050',0.600
'0:04.051',0.200
'0:04.052',0.200
'0:04.053',0.200
'0:04.054',0.300
'0:04.055',0.400
'0:04.056',0.700
'0:04.057',1.400
'0:04.058',2.300
'0:04.059',3.200
'0:04.060',4.000
'0:04.061',4.200
'0:04.062',4.000
'0:04.063',3.400
'0:04.064',2.800
'0:04.065',2.400
'0:04.066',2.500
'0:04.067',2.900
'0:04.068',3.500
'0:04.069',3.900
'0:04.070',3.900
'0:04.071',3.200
'0:04.072',2.000
'0:04.073',0.800
'0:04.074',-0.200
'0:04.075',-0.500
'0:04.076',-0.400
'0:04.077',0.000
'0:04.078',0.000
'0:04.079',-0.500
'0:04.080',-1.600
'0:04.081',-2.800
'0:04.082',-3.600
'0:04.083',-3.800
'0:04.084',-3.300
'0:04.085',-2.400
'0:04.086',-1.700
'0:04.087',-1.300
'0:04.088',-1.200
'0:04.089',-1.300
'0:04.090',-1.100
'0:04.091',-0.800
'0:04.092',-0.400
'0:04.093',-0.300
'0:04.094',-0.700
'0:04.095',-1.500
'0:04.096',-2.300
'0:04.097',-2.700
'0:04.098',-2.400
'0:04.099',-1.500
'0:04.100',-0.400
'0:04.101',0.500
'0:04.102',1.000
'0:04.103',1.100
'0:04.104',1.200
'0:04.105',1.300
'0:04.106',1.800
'0:04.107',2.300
'0:04.108',2.800
'0:04.109',2.900
'0:04.110',2.700
'0:04.111',2.300
'0:04.112',1.900
'0:04.113',1.700
'0:04.114',1.500
'0:04.115',1.200
'0:04.116',0.700
'0:04.117',0.000
'0:04.118',-0.500
'0:04.119',-0.800
'0:04.120',-0.500
'0:04.121',0.000
'0:04.122',0.500
'0:04.123',0.800
'0:04.124',0.700
'0:04.125',0.200
'0:04.126',-0.400
'0:04.127',-1.100
'0:04.128',-1.800
'0:04.129',-2.300
'0:04.130',-2.400
'0:04.131',-2.000
'0:04.132',-1.300
'0:04.133',-0.600
'0:04.134',-0.200
'0:04.135',-0.400
'0:04.136',-0.900
'0:04.137',-1.300
'0:04.138',-1.300
'0:04.139',-0.900
'0:04.140',-0.300
'0:04.141',0.200
'0:04.142',0.200
'0:04.143',-0.100
'0:04.144',-0.600
'0:04.145',-1.200
'0:04.146',-1.600
'0:04.147',-1.900
'0:04.148',-2.300
'0:04.149',-2.700
'0:04.150',-3.100
'0:04.151',-3.600
'0:04.152',-4.100
'0:04.153',-4.500
'0:04.154',-5.000
'0:04.155',-5.200
'0:04.156',-4.900
'0:04.157',-4.200
'0:04.158',-2.900
'0:04.159',-1.600
'0:04.160',-0.800
'0:04.161',-0.700
'0:04.162',-1.500
'0:04.163',-2.800
'0:04.164',-4.300
'0:04.165',-5.500
'0:04.166',-6.200
'0:04.167',-6.500
'0:04.168',-6.600
'0:04.169',-6.700
'0:04.170',-6.700
'0:04.171',-6.400
'0:04.172',-5.600
'0:04.173',-4.200
'0:04.174',-2.500
'0:04.175',-0.900
'0:04.176',0.200
'0:04.177',0.500
'0:04.178',0.300
'0:04.179',-0.300
'0:04.180',-0.600
'0:04.181',-0.600
'0:04.182',-0.100
'0:04.183',0.500
'0:04.184',1.100
'0:04.185',1.400
'0:04.186',1.300
'0:04.187',1.300
'0:04.188',1.400
'0:04.189',1.800
'0:04.190',2.300
'0:04.191',2.800
'0:04.192',2.900
'0:04.193',2.400
'0:04.194',1.400
'0:04.195',0.400
'0:04.196',-0.300
'0:04.197',-0.300
'0:04.198',0.300
'0:04.199',1.300
'0:04.200',2.200
'0:04.201',2.700
'0:04.202',2.700
'0:04.203',2.400
'0:04.204',1.800
'0:04.205',1.300
'0:04.206',0.800
'0:04.207',0.200
'0:04.208',-0.400
'0:04.209',-1.300
'0:04.210',-2.200
'0:04.211',-3.100
'0:04.212',-3.700
'0:04.213',-3.900
'0:04.214',-3.700
'0:04.215',-3.100
'0:04.216',-2.400
'0:04.217',-1.800
'0:04.218',-1.200
'0:04.219',-0.900
'0:04.220',-0.600
'0:04.221',-0.600
'0:04.222',-0.800
'0:04.223',-1.100
'0:04.224',-1.700
'0:04.225',-2.300
'0:04.226',-2.700
'0:04.227',-2.700
'0:04.228',-2.300
'0:04.229',-1.500
'0:04.230',-0.600
'0:04.231',0.200
'0:04.232',0.800
'0:04.233',1.000
'0:04.234',1.100
'0:04.235',1.000
'0:04.236',0.700
'0:04.237',0.400
'0:04.238',0.100
'0:04.239',-0.200
'0:04.240',-0.500
'0:04.241',-0.700
'0:04.242',-0.900
'0:04.243',-1.200
'0:04.244',-1.300
'0:04.245',-1.000
'0:04.246',-0.200
'0:04.247',1.400
'0:04.248',3.700
'0:04.249',6.500
'0:04.250',9.200
'0:04.251',11.600
'0:04.252',13.400
'0:04.253',14.600
'0:04.254',15.700
'0:04.255',16.900
'0:04.256',18.200
'0:04.257',19.700
'0:04.258',20.800
'0:04.259',21.500
'0:04.260',21.600
'0:04.261',21.300
'0:04.262',20.900
'0:04.263',20.500
'0:04.264',20.300
'0:04.265',20.000
'0:04.266',19.200
'0:04.267',18.100
'0:04.268',16.600
'0:04.269',14.800
'0:04.270',13.100
'0:04.271',11.200
'0:04.272',9.200
'0:04.273',6.800
'0:04.274',4.000
'0:04.275',1.100
'0:04.276',-1.700
'0:04.277',-3.800
'0:04.278',-4.900
'0:04.279',-4.900
'0:04.280',-4.100
'0:04.281',-2.900
'0:04.282',-2.000
'0:04.283',-2.100
'0:04.284',-3.200
'0:04.285',-5.400
'0:04.286',-8.200
'0:04.287',-11.000
'0:04.288',-13.500
'0:04.289',-15.700
'0:04.290',-17.600
'0:04.291',-19.300
'0:04.292',-20.700
'0:04.293',-21.800
'0:04.294',-22.300
'0:04.295',-22.000
'0:04.296',-21.100
'0:04.297',-19.900
'0:04.298',-18.900
'0:04.299',-18.400
'0:04.300',-18.600
'0:04.301',-19.200
'0:04.302',-19.900
'0:04.303',-20.300
'0:04.304',-20.000
'0:04.305',-19.000
'0:04.306',-17.600
'0:04.307',-16.000
'0:04.308',-14.600
'0:04.309',-13.500
'0:04.310',-12.700
'0:04.311',-12.000
'0:04.312',-11.400
'0:04.313',-10.800
'0:04.314',-10.400
'0:04.315',-10.000
'0:04.316',-9.500
'0:04.317',-8.700
'0:04.318',-7.300
'0:04.319',-5.600
'0:04.320',-3.700
'0:04.321',-2.200
'0:04.322',-1.200
'0:04.323',-0.700
'0:04.324',-0.200
'0:04.325',0.500
'0:04.326',1.600
'0:04.327',3.000
'0:04.328',4.000
'0:04.329',4.300
'0:04.330',3.800
'0:04.331',2.900
'0:04.332',1.900
'0:04.333',1.300
'0:04.334',1.000
'0:04.335',1.000
'0:04.336',0.900
'0:04.337',0.700
'0:04.338',0.300
'0:04.339',0.000
'0:04.340',-0.100
'0:04.341',0.100
'0:04.342',0.200
'0:04.343',0.100
'0:04.344',-0.300
'0:04.345',-1.000
'0:04.346',-1.500
'0:04.347',-1.600
'0:04.348',-1.200
'0:04.349',-0.600
'0:04.350',-0.200
'0:04.351',-0.300
'0:04.352',-1.000
'0:04.353',-2.000
'0:04.354',-2.800
'0:04.355',-3.000
'0:04.356',-2.400
'0:04.357',-1.300
'0:04.358',0.000
'0:04.359',1.100
'0:04.360',1.600
'0:04.361',1.600
'0:04.362',1.400
'0:04.363',1.100
'0:04.364',0.800
'0:04.365',0.800
'0:04.366',0.700
'0:04.367',0.600
'0:04.368',0.300
'0:04.369',-0.100
'0:04.370',-0.400
'0:04.371',-0.600
'0:04.372',-0.700
'0:04.373',-0.400
'0:04.374',0.100
'0:04.375',0.800
'0:04.376',1.900
'0:04.377',3.100
'0:04.378',4.400
'0:04.379',5.800
'0:04.380',7.600
'0:04.381',9.900
'0:04.382',12.700
'0:04.383',15.800
'0:04.384',18.500
'0:04.385',20.300
'0:04.386',20.400
'0:04.387',18.900
'0:04.388',16.300
'0:04.389',13.500
'0:04.390',11.300
'0:04.391',9.900
'0:04.392',9.000
'0:04.393',8.000
'0:04.394',6.100
'0:04.395',3.400
'0:04.396',0.200
'0:04.397',-2.600
'0:04.398',-4.600
'0:04.399',-5.400
'0:04.400',-5.400
'0:04.401',-4.800
'0:04.402',-4.100
'0:04.403',-3.300
'0:04.404',-2.300
'0:04.405',-0.900
'0:04.406',0.700
'0:04.407',2.200
'0:04.408',3.300
'0:04.409',3.700
'0:04.410',3.400
'0:04.411',2.600
'0:04.412',1.800
'0:04.413',1.100
'0:04.414',1.000
'0:04.415',1.300
'0:04.416',2.000
'0:04.417',2.900
'0:04.418',3.700
'0:04.419',4.000
'0:04.420',3.700
'0:04.421',2.800
'0:04.422',1.800
'0:04.423',1.100
'0:04.424',0.900
'0:04.425',1.500
'0:04.426',2.400
'0:04.427',3.300
'0:04.428',3.800
'0:04.429',3.700
'0:04.430',3.300
'0:04.431',2.700
'0:04.432',2.300
'0:04.433',2.200
'0:04.434',2.100
'0:04.435',2.000
'0:04.436',1.900
'0:04.437',1.900
'0:04.438',2.200
'0:04.439',2.900
'0:04.440',3.900
'0:04.441',4.800
'0:04.442',5.300
'0:04.443',5.300
'0:04.444',5.000
'0:04.445',4.500
'0:04.446',4.200
'0:04.447',4.100
'0:04.448',4.200
'0:04.449',4.300
'0:04.450',4.200
'0:04.451',3.900
'0:04.452',3.500
'0:04.453',3.100
'0:04.454',2.900
'0:04.455',3.000
'0:04.456',3.300
'0:04.457',3.700
'0:04.458',3.900
'0:04.459',4.000
'0:04.460',3.700
'0:04.461',3.200
'0:04.462',2.700
'0:04.463',2.400
'0:04.464',2.400
'0:04.465',2.700
'0:04.466',3.100
'0:04.467',3.500
'0:04.468',3.600
'0:04.469',3.700
'0:04.470',3.600
'0:04.471',3.700
'0:04.472',4.000
'0:04.473',4.300
'0:04.474',4.500
'0:04.475',4.500
'0:04.476',4.300
'0:04.477',4.100
'0:04.478',3.900
'0:04.479',3.900
'0:04.480',4.000
'0:04.481',4.000
'0:04.482',3.900
'0:04.483',4.000
'0:04.484',4.200
'0:04.485',4.600
'0:04.486',5.300
'0:04.487',6.100
'0:04.488',6.600
'0:04.489',6.800
'0:04.490',6.800
'0:04.491',6.800
'0:04.492',6.700
'0:04.493',6.800
'0:04.494',6.800
'0:04.495',6.500
'0:04.496',5.900
'0:04.497',4.800
'0:04.498',3.600
'0:04.499',2.400
'0:04.500',1.700
'0:04.501',1.500
'0:04.502',1.600
'0:04.503',2.100
'0:04.504',2.400
'0:04.505',2.600
'0:04.506',2.700
'0:04.507',2.800
'0:04.508',3.100
'0:04.509',3.800
'0:04.510',4.700
'0:04.511',5.600
'0:04.512',6.200
'0:04.513',6.100
'0:04.514',5.500
'0:04.515',4.400
'0:04.516',3.500
'0:04.517',2.800
'0:04.518',2.800
'0:04.519',3.200
'0:04.520',4.000
'0:04.521',4.900
'0:04.522',5.700
'0:04.523',6.400
'0:04.524',6.800
'0:04.525',7.000
'0:04.526',6.900
'0:04.527',6.400
'0:04.528',5.800
'0:04.529',5.000
'0:04.530',4.400
'0:04.531',4.000
'0:04.532',4.000
'0:04.533',4.100
'0:04.534',4.100
'0:04.535',4.100
'0:04.536',4.200
'0:04.537',4.500
'0:04.538',5.200
'0:04.539',6.000
'0:04.540',6.700
'0:04.541',6.800
'0:04.542',6.200
'0:04.543',5.200
'0:04.544',4.300
'0:04.545',3.900
'0:04.546',4.100
'0:04.547',4.400
'0:04.548',4.500
'0:04.549',4.100
'0:04.550',3.400
'0:04.551',3.000
'0:04.552',3.200
'0:04.553',4.000
'0:04.554',5.000
'0:04.555',5.800
'0:04.556',5.800
'0:04.557',5.300
'0:04.558',4.600
'0:04.559',4.100
'0:04.560',4.100
'0:04.561',4.300
'0:04.562',4.400
'0:04.563',4.200
'0:04.564',3.500
'0:04.565',2.800
'0:04.566',2.400
'0:04.567',2.600
'0:04.568',3.700
'0:04.569',5.100
'0:04.570',6.600
'0:04.571',7.400
'0:04.572',7.400
'0:04.573',6.600
'0:04.574',5.400
'0:04.575',4.400
'0:04.576',3.700
'0:04.577',3.500
'0:04.578',3.500
'0:04.579',3.400
'0:04.580',3.100
'0:04.581',2.600
'0:04.582',2.300
'0:04.583',2.100
'0:04.584',1.900
'0:04.585',1.700
'0:04.586',1.100
'0:04.587',0.300
'0:04.588',-0.700
'0:04.589',-1.700
'0:04.590',-2.400
'0:04.591',-2.800
'0:04.592',-2.900
'0:04.593',-2.700
'0:04.594',-2.400
'0:04.595',-2.000
'0:04.596',-1.600
'0:04.597',-1.600
'0:04.598',-2.100
'0:04.599',-3.000
'0:04.600',-4.100
'0:04.601',-5.000
'0:04.602',-5.400
'0:04.603',-5.200
'0:04.604',-4.600
'0:04.605',-3.900
'0:04.606',-3.300
'0:04.607',-3.300
'0:04.608',-3.500
'0:04.609',-4.000
'0:04.610',-4.400
'0:04.611',-4.600
'0:04.612',-4.700
'0:04.613',-4.600
'0:04.614',-4.600
'0:04.615',-4.600
'0:04.616',-4.700
'0:04.617',-4.600
'0:04.618',-4.400
'0:04.619',-4.000
'0:04.620',-3.500
'0:04.621',-3.000
'0:04.622',-2.600
'0:04.623',-2.400
'0:04.624',-2.400
'0:04.625',-2.400
'0:04.626',-2.400
'0:04.627',-2.300
'0:04.628',-2.200
'0:04.629',-2.100
'0:04.630',-2.300
'0:04.631',-2.500
'0:04.632',-2.800
'0:04.633',-3.000
'0:04.634',-3.100
'0:04.635',-3.100
'0:04.636',-3.000
'0:04.637',-3.000
'0:04.638',-3.000
'0:04.639',-2.900
'0:04.640',-2.600
'0:04.641',-2.100
'0:04.642',-1.600
'0:04.643',-1.200
'0:04.644',-1.000
'0:04.645',-1.200
'0:04.646',-1.600
'0:04.647',-2.000
'0:04.648',-2.300
'0:04.649',-2.400
'0:04.650',-2.200
'0:04.651',-1.800
'0:04.652',-1.300
'0:04.653',-0.900
'0:04.654',-0.600
'0:04.655',-0.500
'0:04.656',-0.500
'0:04.657',-0.700
'0:04.658',-0.800
'0:04.659',-1.000
'0:04.660',-1.200
'0:04.661',-1.200
'0:04.662',-0.800
'0:04.663',-0.200
'0:04.664',0.700
'0:04.665',1.400
'0:04.666',1.600
'0:04.667',1.200
'0:04.668',0.300
'0:04.669',-0.800
'0:04.670',-1.600
'0:04.671',-1.900
'0:04.672',-1.600
'0:04.673',-1.200
'0:04.674',-0.800
'0:04.675',-0.700
'0:04.676',-0.600
'0:04.677',-0.700
'0:04.678',-0.800
'0:04.679',-1.200
'0:04.680',-1.800
'0:04.681',-2.600
'0:04.682',-3.400
'0:04.683',-3.900
'0:04.684',-4.000
'0:04.685',-3.800
'0:04.686',-3.500
'0:04.687',-3.200
'0:04.688',-3.000
'0:04.689',-2.600
'0:04.690',-1.900
'0:04.691',-1.000
'0:04.692',0.000
'0:04.693',0.800
'0:04.694',1.300
'0:04.695',1.700
'0:04.696',1.800
'0:04.697',1.800
'0:04.698',1.400
'0:04.699',0.700
'0:04.700',-0.400
'0:04.701',-1.800
'0:04.702',-3.000
'0:04.703',-4.000
'0:04.704',-4.700
'0:04.705',-5.300
'0:04.706',-5.900
'0:04.707',-6.300
'0:04.708',-6.400
'0:04.709',-5.800
'0:04.710',-4.600
'0:04.711',-3.100
'0:04.712',-1.600
'0:04.713',-0.500
'0:04.714',0.100
'0:04.715',0.200
'0:04.716',0.200
'0:04.717',0.400
'0:04.718',0.800
'0:04.719',1.300
'0:04.720',1.600
'0:04.721',1.400
'0:04.722',0.800
'0:04.723',-0.200
'0:04.724',-1.400
'0:04.725',-2.400
'0:04.726',-3.000
'0:04.727',-3.100
'0:04.728',-2.800
'0:04.729',-2.400
'0:04.730',-1.900
'0:04.731',-1.700
'0:04.732',-1.500
'0:04.733',-1.600
'0:04.734',-1.900
'0:04.735',-2.500
'0:04.736',-3.200
'0:04.737',-4.000
'0:04.738',-4.700
'0:04.739',-5.100
'0:04.740',-5.000
'0:04.741',-4.700
'0:04.742',-4.400
'0:04.743',-4.300
'0:04.744',-4.300
'0:04.745',-4.200
'0:04.746',-3.800
'0:04.747',-3.200
'0:04.748',-2.500
'0:04.749',-2.100
'0:04.750',-2.000
'0:04.751',-2.200
'0:04.752',-2.400
'0:04.753',-2.400
'0:04.754',-2.000
'0:04.755',-1.500
'0:04.756',-1.100
'0:04.757',-1.200
'0:04.758',-1.900
'0:04.759',-2.800
'0:04.760',-3.500
'0:04.761',-3.800
'0:04.762',-3.600
'0:04.763',-3.200
'0:04.764',-2.900
'0:04.765',-3.000
'0:04.766',-3.700
'0:04.767',-4.700
'0:04.768',-5.700
'0:04.769',-6.600
'0:04.770',-7.200
'0:04.771',-7.400
'0:04.772',-7.200
'0:04.773',-6.600
'0:04.774',-5.700
'0:04.775',-4.600
'0:04.776',-3.800
'0:04.777',-3.300
'0:04.778',-3.300
'0:04.779',-3.700
'0:04.780',-4.000
'0:04.781',-4.100
'0:04.782',-3.900
'0:04.783',-3.400
'0:04.784',-3.000
'0:04.785',-2.800
'0:04.786',-2.900
'0:04.787',-2.900
'0:04.788',-2.900
'0:04.789',-2.800
'0:04.790',-2.700
'0:04.791',-2.700
'0:04.792',-2.600
'0:04.793',-2.200
'0:04.794',-1.400
'0:04.795',-0.400
'0:04.796',0.600
'0:04.797',1.100
'0:04.798',0.800
'0:04.799',0.100
'0:04.800',-0.600
'0:04.801',-1.000
'0:04.802',-0.800
'0:04.803',-0.400
'0:04.804',-0.100
'0:04.805',-0.300
'0:04.806',-0.900
'0:04.807',-1.700
'0:04.808',-2.200
'0:04.809',-2.200
'0:04.810',-1.900
'0:04.811',-1.200
'0:04.812',-0.300
'0:04.813',0.700
'0:04.814',1.700
'0:04.815',2.600
'0:04.816',3.100
'0:04.817',2.900
'0:04.818',2.100
'0:04.819',1.000
'0:04.820',0.000
'0:04.821',-0.900
'0:04.822',-1.500
'0:04.823',-1.900
'0:04.824',-2.400
'0:04.825',-2.900
'0:04.826',-3.300
'0:04.827',-3.600
'0:04.828',-3.900
'0:04.829',-4.100
'0:04.830',-4.600
'0:04.831',-5.300
'0:04.832',-6.100
'0:04.833',-6.900
'0:04.834',-7.700
'0:04.835',-8.400
'0:04.836',-9.100
'0:04.837',-9.600
'0:04.838',-9.800
'0:04.839',-9.500
'0:04.840',-8.600
'0:04.841',-7.300
'0:04.842',-5.700
'0:04.843',-4.300
'0:04.844',-3.400
'0:04.845',-2.700
'0:04.846',-2.000
'0:04.847',-0.700
'0:04.848',1.700
'0:04.849',5.100
'0:04.850',9.200
'0:04.851',13.100
'0:04.852',16.000
'0:04.853',17.500
'0:04.854',17.300
'0:04.855',16.100
'0:04.856',14.500
'0:04.857',13.000
'0:04.858',11.700
'0:04.859',10.400
'0:04.860',8.600
'0:04.861',6.000
'0:04.862',2.500
'0:04.863',-1.500
'0:04.864',-5.500
'0:04.865',-8.700
'0:04.866',-10.600
'0:04.867',-11.300
