'Elapsed time','Abdomen_1'
'0:03.688',7.700
'0:03.689',7.500
'0:03.690',7.500
'0:03.691',7.900
'0:03.692',8.700
'0:03.693',9.600
'0:03.694',10.200
'0:03.695',10.500
'0:03.696',10.500
'0:03.697',10.400
'0:03.698',10.500
'0:03.699',10.500
'0:03.700',10.400
'0:03.701',10.100
'0:03.702',9.300
'0:03.703',8.400
'0:03.704',7.500
'0:03.705',6.700
'0:03.706',6.200
'0:03.707',5.900
'0:03.708',5.800
'0:03.709',5.600
'0:03.710',5.400
'0:03.711',5.100
'0:03.712',4.800
'0:03.713',4.400
'0:03.714',4.200
'0:03.715',4.200
'0:03.716',4.500
'0:03.717',4.900
'0:03.718',5.100
'0:03.719',4.900
'0:03.720',4.100
'0:03.721',3.000
'0:03.722',1.900
'0:03.723',1.300
'0:03.724',1.400
'0:03.725',2.100
'0:03.726',2.900
'0:03.727',3.400
'0:03.728',3.200
'0:03.729',2.400
'0:03.730',1.100
'0:03.731',0.000
'0:03.732',-0.600
'0:03.733',-0.700
'0:03.734',-0.300
'0:03.735',0.100
'0:03.736',0.200
'0:03.737',-0.100
'0:03.738',-0.500
'0:03.739',-0.800
'0:03.740',-0.800
'0:03.741',-0.500
'0:03.742',-0.100
'0:03.743',0.300
'0:03.744',0.700
'0:03.745',1.000
'0:03.746',1.000
'0:03.747',0.800
'0:03.748',0.000
'0:03.749',-1.300
'0:03.750',-2.900
'0:03.751',-4.200
'0:03.752',-5.100
'0:03.753',-5.200
'0:03.754',-4.900
'0:03.755',-4.400
'0:03.756',-4.200
'0:03.757',-4.300
'0:03.758',-4.800
'0:03.759',-5.400
'0:03.760',-5.900
'0:03.761',-6.300
'0:03.762',-6.300
'0:03.763',-6.200
'0:03.764',-6.100
'0:03.765',-6.000
'0:03.766',-6.100
'0:03.767',-6.400
'0:03.768',-6.500
'0:03.769',-6.300
'0:03.770',-5.700
'0:03.771',-5.000
'0:03.772',-4.600
'0:03.773',-4.900
'0:03.774',-6.100
'0:03.775',-7.800
'0:03.776',-9.500
'0:03.777',-10.600
'0:03.778',-10.700
'0:03.779',-10.000
'0:03.780',-9.000
'0:03.781',-8.000
'0:03.782',-7.400
'0:03.783',-7.100
'0:03.784',-7.100
'0:03.785',-7.200
'0:03.786',-7.500
'0:03.787',-8.100
'0:03.788',-8.800
'0:03.789',-9.400
'0:03.790',-9.800
'0:03.791',-9.900
'0:03.792',-9.700
'0:03.793',-9.200
'0:03.794',-8.800
'0:03.795',-8.700
'0:03.796',-8.900
'0:03.797',-9.500
'0:03.798',-10.400
'0:03.799',-11.200
'0:03.800',-12.000
'0:03.801',-12.600
'0:03.802',-13.100
'0:03.803',-13.600
'0:03.804',-14.000
'0:03.805',-14.300
'0:03.806',-14.400
'0:03.807',-14.100
'0:03.808',-13.500
'0:03.809',-12.800
'0:03.810',-12.200
'0:03.811',-11.600
'0:03.812',-11.100
'0:03.813',-10.500
'0:03.814',-10.000
'0:03.815',-9.800
'0:03.816',-10.200
'0:03.817',-11.500
'0:03.818',-13.400
'0:03.819',-15.200
'0:03.820',-16.500
'0:03.821',-16.700
'0:03.822',-16.100
'0:03.823',-15.200
'0:03.824',-14.500
'0:03.825',-14.300
'0:03.826',-14.600
'0:03.827',-14.900
'0:03.828',-14.700
'0:03.829',-13.900
'0:03.830',-12.700
'0:03.831',-11.400
'0:03.832',-10.400
'0:03.833',-9.800
'0:03.834',-9.500
'0:03.835',-9.400
'0:03.836',-9.300
'0:03.837',-9.100
'0:03.838',-8.700
'0:03.839',-8.300
'0:03.840',-7.700
'0:03.841',-6.900
'0:03.842',-5.900
'0:03.843',-4.800
'0:03.844',-3.700
'0:03.845',-2.700
'0:03.846',-1.800
'0:03.847',-1.000
'0:03.848',-0.400
'0:03.849',0.100
'0:03.850',0.400
'0:03.851',0.500
'0:03.852',0.700
'0:03.853',0.900
'0:03.854',1.400
'0:03.855',2.100
'0:03.856',2.900
'0:03.857',3.600
'0:03.858',4.200
'0:03.859',4.700
'0:03.860',5.100
'0:03.861',5.500
'0:03.862',5.900
'0:03.863',6.400
'0:03.864',6.600
'0:03.865',6.600
'0:03.866',6.400
'0:03.867',6.100
'0:03.868',6.100
'0:03.869',6.600
'0:03.870',7.500
'0:03.871',8.500
'0:03.872',9.200
'0:03.873',9.300
'0:03.874',8.800
'0:03.875',8.200
'0:03.876',7.800
'0:03.877',7.900
'0:03.878',8.600
'0:03.879',9.700
'0:03.880',10.900
'0:03.881',11.800
'0:03.882',12.300
'0:03.883',12.300
'0:03.884',11.900
'0:03.885',11.300
'0:03.886',10.700
'0:03.887',10.300
'0:03.888',10.400
'0:03.889',11.000
'0:03.890',11.800
'0:03.891',12.600
'0:03.892',12.900
'0:03.893',12.600
'0:03.894',11.700
'0:03.895',10.600
'0:03.896',9.600
'0:03.897',9.000
'0:03.898',8.800
'0:03.899',8.800
'0:03.900',9.000
'0:03.901',9.400
'0:03.902',9.900
'0:03.903',10.500
'0:03.904',11.200
'0:03.905',11.700
'0:03.906',11.900
'0:03.907',11.800
'0:03.908',11.600
'0:03.909',11.600
'0:03.910',12.200
'0:03.911',13.800
'0:03.912',16.500
'0:03.913',19.900
'0:03.914',23.600
'0:03.915',27.000
'0:03.916',29.400
'0:03.917',30.700
'0:03.918',30.800
'0:03.919',30.000
'0:03.920',28.800
'0:03.921',27.400
'0:03.922',25.600
'0:03.923',23.500
'0:03.924',21.100
'0:03.925',18.600
'0:03.926',16.400
'0:03.927',14.700
'0:03.928',13.700
'0:03.929',13.200
'0:03.930',12.800
'0:03.931',12.600
'0:03.932',12.400
'0:03.933',12.400
'0:03.934',12.700
'0:03.935',13.200
'0:03.936',13.600
'0:03.937',13.700
'0:03.938',13.500
'0:03.939',13.200
'0:03.940',13.200
'0:03.941',13.600
'0:03.942',14.300
'0:03.943',14.800
'0:03.944',14.800
'0:03.945',14.200
'0:03.946',13.200
'0:03.947',12.300
'0:03.948',11.900
'0:03.949',12.000
'0:03.950',12.500
'0:03.951',12.800
'0:03.952',12.700
'0:03.953',12.000
'0:03.954',11.200
'0:03.955',10.600
'0:03.956',10.300
'0:03.957',10.400
'0:03.958',10.700
'0:03.959',10.700
'0:03.960',10.300
'0:03.961',9.800
'0:03.962',9.400
'0:03.963',9.400
'0:03.964',9.800
'0:03.965',10.400
'0:03.966',10.900
'0:03.967',11.000
'0:03.968',10.600
'0:03.969',9.800
'0:03.970',9.000
'0:03.971',8.600
'0:03.972',8.700
'0:03.973',9.200
'0:03.974',10.000
'0:03.975',10.600
'0:03.976',10.800
'0:03.977',10.400
'0:03.978',9.700
'0:03.979',9.000
'0:03.980',8.500
'0:03.981',8.600
'0:03.982',9.300
'0:03.983',10.300
'0:03.984',11.200
'0:03.985',11.700
'0:03.986',11.700
'0:03.987',11.300
'0:03.988',11.000
'0:03.989',11.000
'0:03.990',11.600
'0:03.991',12.500
'0:03.992',13.400
'0:03.993',13.800
'0:03.994',13.600
'0:03.995',12.900
'0:03.996',12.000
'0:03.997',11.200
'0:03.998',10.700
'0:03.999',10.500
'0:04.000',10.700
'0:04.001',11.000
'0:04.002',11.500
'0:04.003',12.000
'0:04.004',12.500
'0:04.005',12.700
'0:04.006',12.600
'0:04.007',12.300
'0:04.008',11.800
'0:04.009',11.500
'0:04.010',11.400
'0:04.011',11.400
'0:04.012',11.500
'0:04.013',11.500
'0:04.014',11.600
'0:04.015',11.800
'0:04.016',12.300
'0:04.017',12.900
'0:04.018',13.500
'0:04.019',13.700
'0:04.020',13.500
'0:04.021',13.000
'0:04.022',12.600
'0:04.023',12.500
'0:04.024',12.800
'0:04.025',13.200
'0:04.026',13.200
'0:04.027',12.800
'0:04.028',12.100
'0:04.029',11.400
'0:04.030',11.400
'0:04.031',11.900
'0:04.032',12.800
'0:04.033',13.600
'0:04.034',13.800
'0:04.035',13.500
'0:04.036',12.800
'0:04.037',12.200
'0:04.038',11.800
'0:04.039',11.700
'0:04.040',11.700
'0:04.041',11.600
'0:04.042',11.600
'0:04.043',11.800
'0:04.044',12.100
'0:04.045',12.600
'0:04.046',13.100
'0:04.047',13.400
'0:04.048',13.600
'0:04.049',13.700
'0:04.050',13.800
'0:04.051',13.900
'0:04.052',14.000
'0:04.053',14.000
'0:04.054',13.700
'0:04.055',13.400
'0:04.056',13.200
'0:04.057',13.200
'0:04.058',13.200
'0:04.059',13.400
'0:04.060',13.600
'0:04.061',14.000
'0:04.062',14.600
'0:04.063',15.300
'0:04.064',16.000
'0:04.065',16.600
'0:04.066',16.800
'0:04.067',17.000
'0:04.068',17.200
'0:04.069',17.400
'0:04.070',17.600
'0:04.071',17.300
'0:04.072',16.400
'0:04.073',15.100
'0:04.074',13.600
'0:04.075',12.400
'0:04.076',11.800
'0:04.077',11.700
'0:04.078',11.600
'0:04.079',11.100
'0:04.080',10.100
'0:04.081',8.800
'0:04.082',7.600
'0:04.083',6.800
'0:04.084',6.800
'0:04.085',7.500
'0:04.086',8.400
'0:04.087',9.200
'0:04.088',9.700
'0:04.089',9.700
'0:04.090',9.600
'0:04.091',9.600
'0:04.092',9.900
'0:04.093',10.400
'0:04.094',10.900
'0:04.095',11.100
'0:04.096',10.900
'0:04.097',10.400
'0:04.098',10.100
'0:04.099',10.200
'0:04.100',10.700
'0:04.101',11.600
'0:04.102',12.300
'0:04.103',12.600
'0:04.104',12.400
'0:04.105',12.200
'0:04.106',12.100
'0:04.107',12.500
'0:04.108',13.200
'0:04.109',14.000
'0:04.110',14.500
'0:04.111',14.700
'0:04.112',14.700
'0:04.113',14.700
'0:04.114',14.700
'0:04.115',14.700
'0:04.116',14.500
'0:04.117',14.000
'0:04.118',13.300
'0:04.119',12.800
'0:04.120',12.600
'0:04.121',12.800
'0:04.122',13.100
'0:04.123',13.300
'0:04.124',13.000
'0:04.125',12.500
'0:04.126',11.800
'0:04.127',11.300
'0:04.128',10.900
'0:04.129',10.700
'0:04.130',10.500
'0:04.131',10.200
'0:04.132',9.700
'0:04.133',9.200
'0:04.134',8.600
'0:04.135',7.900
'0:04.136',7.400
'0:04.137',7.100
'0:04.138',7.100
'0:04.139',7.300
'0:04.140',7.600
'0:04.141',7.800
'0:04.142',7.800
'0:04.143',7.600
'0:04.144',7.400
'0:04.145',7.200
'0:04.146',7.000
'0:04.147',6.800
'0:04.148',6.600
'0:04.149',6.400
'0:04.150',6.600
'0:04.151',7.300
'0:04.152',8.200
'0:04.153',8.900
'0:04.154',9.200
'0:04.155',8.800
'0:04.156',8.000
'0:04.157',7.400
'0:04.158',7.500
'0:04.159',8.300
'0:04.160',9.700
'0:04.161',11.000
'0:04.162',11.700
'0:04.163',11.500
'0:04.164',10.600
'0:04.165',9.300
'0:04.166',8.000
'0:04.167',7.100
'0:04.168',6.500
'0:04.169',6.300
'0:04.170',6.400
'0:04.171',6.500
'0:04.172',6.700
'0:04.173',7.000
'0:04.174',7.300
'0:04.175',7.700
'0:04.176',8.300
'0:04.177',9.000
'0:04.178',9.800
'0:04.179',10.600
'0:04.180',11.300
'0:04.181',11.900
'0:04.182',12.400
'0:04.183',12.900
'0:04.184',13.400
'0:04.185',14.100
'0:04.186',14.900
'0:04.187',15.700
'0:04.188',16.500
'0:04.189',17.300
'0:04.190',17.600
'0:04.191',17.600
'0:04.192',17.000
'0:04.193',16.000
'0:04.194',15.000
'0:04.195',14.100
'0:04.196',13.500
'0:04.197',13.300
'0:04.198',13.200
'0:04.199',13.100
'0:04.200',12.800
'0:04.201',12.500
'0:04.202',12.200
'0:04.203',12.200
'0:04.204',12.400
'0:04.205',12.800
'0:04.206',13.200
'0:04.207',13.500
'0:04.208',13.500
'0:04.209',13.000
'0:04.210',12.000
'0:04.211',10.800
'0:04.212',9.400
'0:04.213',8.500
'0:04.214',8.200
'0:04.215',8.700
'0:04.216',9.600
'0:04.217',10.700
'0:04.218',11.400
'0:04.219',11.600
'0:04.220',11.100
'0:04.221',10.400
'0:04.222',9.700
'0:04.223',9.200
'0:04.224',9.200
'0:04.225',9.600
'0:04.226',10.200
'0:04.227',10.800
'0:04.228',11.100
'0:04.229',11.200
'0:04.230',11.100
'0:04.231',10.800
'0:04.232',10.600
'0:04.233',10.600
'0:04.234',10.900
'0:04.235',11.400
'0:04.236',12.100
'0:04.237',12.800
'0:04.238',13.400
'0:04.239',13.600
'0:04.240',13.500
'0:04.241',13.000
'0:04.242',12.300
'0:04.243',11.700
'0:04.244',11.500
'0:04.245',11.800
'0:04.246',12.700
'0:04.247',14.100
'0:04.248',15.700
'0:04.249',17.300
'0:04.250',18.700
'0:04.251',19.800
'0:04.252',20.800
'0:04.253',21.700
'0:04.254',22.500
'0:04.255',23.100
'0:04.256',23.400
'0:04.257',23.100
'0:04.258',22.200
'0:04.259',20.600
'0:04.260',18.300
'0:04.261',15.400
'0:04.262',12.000
'0:04.263',8.100
'0:04.264',3.800
'0:04.265',-0.600
'0:04.266',-5.000
'0:04.267',-9.400
'0:04.268',-13.700
'0:04.269',-18.000
'0:04.270',-22.400
'0:04.271',-27.000
'0:04.272',-31.700
'0:04.273',-36.201
'0:04.274',-40.301
'0:04.275',-43.901
'0:04.276',-47.001
'0:04.277',-49.601
'0:04.278',-51.601
'0:04.279',-53.001
'0:04.280',-53.601
'0:04.281',-53.201
'0:04.282',-52.001
'0:04.283',-50.001
'0:04.284',-47.601
'0:04.285',-44.801
'0:04.286',-41.501
'0:04.287',-37.801
'0:04.288',-33.401
'0:04.289',-28.700
'0:04.290',-23.800
'0:04.291',-19.100
'0:04.292',-14.900
'0:04.293',-11.300
'0:04.294',-8.300
'0:04.295',-5.800
'0:04.296',-3.800
'0:04.297',-2.300
'0:04.298',-1.000
'0:04.299',0.100
'0:04.300',1.300
'0:04.301',2.800
'0:04.302',4.400
'0:04.303',5.900
'0:04.304',7.000
'0:04.305',7.700
'0:04.306',7.800
'0:04.307',7.800
'0:04.308',7.700
'0:04.309',7.600
'0:04.310',7.700
'0:04.311',8.000
'0:04.312',8.400
'0:04.313',8.800
'0:04.314',9.000
'0:04.315',9.000
'0:04.316',8.600
'0:04.317',8.200
'0:04.318',7.900
'0:04.319',8.000
'0:04.320',8.700
'0:04.321',9.800
'0:04.322',11.000
'0:04.323',11.900
'0:04.324',12.700
'0:04.325',13.200
'0:04.326',13.800
'0:04.327',14.400
'0:04.328',14.800
'0:04.329',14.800
'0:04.330',14.000
'0:04.331',12.500
'0:04.332',10.600
'0:04.333',8.800
'0:04.334',7.600
'0:04.335',7.000
'0:04.336',7.000
'0:04.337',7.000
'0:04.338',6.600
'0:04.339',5.800
'0:04.340',4.800
'0:04.341',3.900
'0:04.342',3.700
'0:04.343',4.100
'0:04.344',4.800
'0:04.345',5.500
'0:04.346',5.900
'0:04.347',5.700
'0:04.348',5.300
'0:04.349',4.800
'0:04.350',4.600
'0:04.351',4.500
'0:04.352',4.300
'0:04.353',4.100
'0:04.354',3.800
'0:04.355',3.900
'0:04.356',4.400
'0:04.357',5.300
'0:04.358',6.300
'0:04.359',7.000
'0:04.360',7.200
'0:04.361',6.700
'0:04.362',6.000
'0:04.363',5.400
'0:04.364',5.000
'0:04.365',4.900
'0:04.366',5.000
'0:04.367',5.000
'0:04.368',5.000
'0:04.369',5.000
'0:04.370',5.000
'0:04.371',4.900
'0:04.372',4.900
'0:04.373',4.900
'0:04.374',5.000
'0:04.375',5.400
'0:04.376',6.000
'0:04.377',6.900
'0:04.378',7.800
'0:04.379',8.800
'0:04.380',10.000
'0:04.381',11.600
'0:04.382',13.700
'0:04.383',16.400
'0:04.384',19.600
'0:04.385',22.600
'0:04.386',24.900
'0:04.387',25.900
'0:04.388',25.500
'0:04.389',23.900
'0:04.390',21.600
'0:04.391',19.100
'0:04.392',16.900
'0:04.393',14.900
'0:04.394',13.100
'0:04.395',11.100
'0:04.396',8.800
'0:04.397',6.400
'0:04.398',4.100
'0:04.399',2.400
'0:04.400',1.500
'0:04.401',1.400
'0:04.402',1.800
'0:04.403',2.300
'0:04.404',2.800
'0:04.405',3.100
'0:04.406',3.300
'0:04.407',3.500
'0:04.408',4.000
'0:04.409',4.700
'0:04.410',5.400
'0:04.411',5.700
'0:04.412',5.500
'0:04.413',4.600
'0:04.414',3.300
'0:04.415',2.200
'0:04.416',1.600
'0:04.417',2.100
'0:04.418',3.400
'0:04.419',5.100
'0:04.420',6.400
'0:04.421',6.800
'0:04.422',6.400
'0:04.423',5.400
'0:04.424',4.500
'0:04.425',3.900
'0:04.426',3.700
'0:04.427',3.500
'0:04.428',3.100
'0:04.429',2.400
'0:04.430',1.500
'0:04.431',0.500
'0:04.432',-0.200
'0:04.433',-0.600
'0:04.434',-0.800
'0:04.435',-0.800
'0:04.436',-0.600
'0:04.437',-0.100
'0:04.438',0.800
'0:04.439',1.700
'0:04.440',2.700
'0:04.441',3.500
'0:04.442',4.000
'0:04.443',4.300
'0:04.444',4.400
'0:04.445',4.400
'0:04.446',4.300
'0:04.447',4.100
'0:04.448',3.800
'0:04.449',3.300
'0:04.450',2.800
'0:04.451',2.000
'0:04.452',0.900
'0:04.453',-0.400
'0:04.454',-1.700
'0:04.455',-2.700
'0:04.456',-3.400
'0:04.457',-3.400
'0:04.458',-3.200
'0:04.459',-3.000
'0:04.460',-3.000
'0:04.461',-3.500
'0:04.462',-4.400
'0:04.463',-5.300
'0:04.464',-6.000
'0:04.465',-6.300
'0:04.466',-6.200
'0:04.467',-5.700
'0:04.468',-5.200
'0:04.469',-5.000
'0:04.470',-5.200
'0:04.471',-5.800
'0:04.472',-6.800
'0:04.473',-7.700
'0:04.474',-8.200
'0:04.475',-8.200
'0:04.476',-7.600
'0:04.477',-6.800
'0:04.478',-6.100
'0:04.479',-5.600
'0:04.480',-5.500
'0:04.481',-5.600
'0:04.482',-5.800
'0:04.483',-6.000
'0:04.484',-6.100
'0:04.485',-6.200
'0:04.486',-6.300
'0:04.487',-6.700
'0:04.488',-7.200
'0:04.489',-7.700
'0:04.490',-8.200
'0:04.491',-8.300
'0:04.492',-8.200
'0:04.493',-7.900
'0:04.494',-7.600
'0:04.495',-7.400
'0:04.496',-7.500
'0:04.497',-7.900
'0:04.498',-8.500
'0:04.499',-9.300
'0:04.500',-10.300
'0:04.501',-11.400
'0:04.502',-12.400
'0:04.503',-13.100
'0:04.504',-13.400
'0:04.505',-13.400
'0:04.506',-13.100
'0:04.507',-12.900
'0:04.508',-13.100
'0:04.509',-13.800
'0:04.510',-14.600
'0:04.511',-15.200
'0:04.512',-15.400
'0:04.513',-15.000
'0:04.514',-14.500
'0:04.515',-14.000
'0:04.516',-14.000
'0:04.517',-14.300
'0:04.518',-14.600
'0:04.519',-14.500
'0:04.520',-13.800
'0:04.521',-12.600
'0:04.522',-11.200
'0:04.523',-10.200
'0:04.524',-9.700
'0:04.525',-9.800
'0:04.526',-10.200
'0:04.527',-10.700
'0:04.528',-11.000
'0:04.529',-11.000
'0:04.530',-10.700
'0:04.531',-10.100
'0:04.532',-9.500
'0:04.533',-9.000
'0:04.534',-8.700
'0:04.535',-8.500
'0:04.536',-8.200
'0:04.537',-7.500
'0:04.538',-6.400
'0:04.539',-5.000
'0:04.540',-3.400
'0:04.541',-2.200
'0:04.542',-1.400
'0:04.543',-1.100
'0:04.544',-0.800
'0:04.545',-0.300
'0:04.546',0.500
'0:04.547',1.200
'0:04.548',1.300
'0:04.549',0.600
'0:04.550',-0.600
'0:04.551',-1.700
'0:04.552',-2.000
'0:04.553',-1.200
'0:04.554',0.300
'0:04.555',1.600
'0:04.556',2.000
'0:04.557',1.600
'0:04.558',0.700
'0:04.559',0.200
'0:04.560',0.600
'0:04.561',1.900
'0:04.562',3.400
'0:04.563',4.500
'0:04.564',4.900
'0:04.565',4.800
'0:04.566',4.800
'0:04.567',5.200
'0:04.568',6.400
'0:04.569',8.000
'0:04.570',9.500
'0:04.571',10.500
'0:04.572',10.900
'0:04.573',10.900
'0:04.574',10.700
'0:04.575',10.400
'0:04.576',10.000
'0:04.577',9.400
'0:04.578',8.400
'0:04.579',7.200
'0:04.580',6.000
'0:04.581',5.200
'0:04.582',5.100
'0:04.583',5.500
'0:04.584',6.100
'0:04.585',6.600
'0:04.586',6.800
'0:04.587',6.700
'0:04.588',6.500
'0:04.589',6.500
'0:04.590',6.600
'0:04.591',6.800
'0:04.592',6.800
'0:04.593',6.600
'0:04.594',6.200
'0:04.595',5.700
'0:04.596',5.400
'0:04.597',5.200
'0:04.598',5.200
'0:04.599',5.100
'0:04.600',5.100
'0:04.601',5.100
'0:04.602',5.100
'0:04.603',5.200
'0:04.604',5.200
'0:04.605',5.100
'0:04.606',4.700
'0:04.607',4.200
'0:04.608',3.800
'0:04.609',3.500
'0:04.610',3.400
'0:04.611',3.500
'0:04.612',3.800
'0:04.613',4.200
'0:04.614',4.800
'0:04.615',5.600
'0:04.616',6.400
'0:04.617',7.000
'0:04.618',7.300
'0:04.619',7.500
'0:04.620',7.500
'0:04.621',7.500
'0:04.622',7.700
'0:04.623',7.900
'0:04.624',8.000
'0:04.625',7.800
'0:04.626',7.300
'0:04.627',6.700
'0:04.628',6.200
'0:04.629',6.100
'0:04.630',6.500
'0:04.631',7.200
'0:04.632',7.800
'0:04.633',7.900
'0:04.634',7.400
'0:04.635',6.600
'0:04.636',5.600
'0:04.637',5.000
'0:04.638',4.900
'0:04.639',5.300
'0:04.640',6.200
'0:04.641',7.100
'0:04.642',7.900
'0:04.643',8.200
'0:04.644',8.100
'0:04.645',7.700
'0:04.646',7.200
'0:04.647',6.900
'0:04.648',6.900
'0:04.649',7.200
'0:04.650',7.600
'0:04.651',8.000
'0:04.652',8.100
'0:04.653',8.000
'0:04.654',7.700
'0:04.655',7.400
'0:04.656',7.300
'0:04.657',7.500
'0:04.658',7.800
'0:04.659',8.200
'0:04.660',8.500
'0:04.661',8.700
'0:04.662',8.900
'0:04.663',9.100
'0:04.664',9.400
'0:04.665',9.800
'0:04.666',10.300
'0:04.667',10.500
'0:04.668',10.300
'0:04.669',9.700
'0:04.670',9.100
'0:04.671',8.600
'0:04.672',8.500
'0:04.673',8.700
'0:04.674',9.000
'0:04.675',9.300
'0:04.676',9.400
'0:04.677',9.200
'0:04.678',9.000
'0:04.679',8.900
'0:04.680',8.800
'0:04.681',8.700
'0:04.682',8.500
'0:04.683',8.200
'0:04.684',7.900
'0:04.685',7.500
'0:04.686',7.300
'0:04.687',7.200
'0:04.688',7.400
'0:04.689',7.900
'0:04.690',8.800
'0:04.691',10.000
'0:04.692',11.100
'0:04.693',12.000
'0:04.694',12.400
'0:04.695',12.200
'0:04.696',11.800
'0:04.697',11.200
'0:04.698',10.700
'0:04.699',10.000
'0:04.700',9.200
'0:04.701',8.200
'0:04.702',7.200
'0:04.703',6.600
'0:04.704',6.400
'0:04.705',6.700
'0:04.706',7.300
'0:04.707',7.600
'0:04.708',7.400
'0:04.709',6.800
'0:04.710',6.000
'0:04.711',5.400
'0:04.712',5.300
'0:04.713',5.600
'0:04.714',6.000
'0:04.715',6.400
'0:04.716',6.400
'0:04.717',6.000
'0:04.718',5.400
'0:04.719',5.000
'0:04.720',4.800
'0:04.721',5.100
'0:04.722',5.700
'0:04.723',6.400
'0:04.724',7.000
'0:04.725',7.300
'0:04.726',7.100
'0:04.727',6.700
'0:04.728',6.200
'0:04.729',5.600
'0:04.730',5.100
'0:04.731',4.900
'0:04.732',4.700
'0:04.733',4.600
'0:04.734',4.600
'0:04.735',4.600
'0:04.736',4.600
'0:04.737',4.600
'0:04.738',4.800
'0:04.739',4.900
'0:04.740',4.900
'0:04.741',4.700
'0:04.742',4.300
'0:04.743',3.800
'0:04.744',3.400
'0:04.745',3.300
'0:04.746',3.500
'0:04.747',4.000
'0:04.748',4.700
'0:04.749',5.200
'0:04.750',5.200
'0:04.751',4.800
'0:04.752',4.200
'0:04.753',3.700
'0:04.754',3.700
'0:04.755',4.300
'0:04.756',5.300
'0:04.757',6.000
'0:04.758',6.100
'0:04.759',5.500
'0:04.760',4.400
'0:04.761',3.600
'0:04.762',3.500
'0:04.763',4.200
'0:04.764',5.200
'0:04.765',6.100
'0:04.766',6.200
'0:04.767',5.800
'0:04.768',5.000
'0:04.769',4.400
'0:04.770',4.100
'0:04.771',4.200
'0:04.772',4.300
'0:04.773',4.400
'0:04.774',4.400
'0:04.775',4.600
'0:04.776',4.900
'0:04.777',5.300
'0:04.778',5.800
'0:04.779',6.100
'0:04.780',6.300
'0:04.781',6.400
'0:04.782',6.500
'0:04.783',6.700
'0:04.784',6.900
'0:04.785',7.000
'0:04.786',6.900
'0:04.787',6.800
'0:04.788',6.700
'0:04.789',6.600
'0:04.790',6.600
'0:04.791',6.600
'0:04.792',6.500
'0:04.793',6.700
'0:04.794',7.200
'0:04.795',7.900
'0:04.796',8.700
'0:04.797',9.200
'0:04.798',9.100
'0:04.799',8.500
'0:04.800',7.500
'0:04.801',6.800
'0:04.802',6.500
'0:04.803',6.800
'0:04.804',7.500
'0:04.805',8.200
'0:04.806',8.500
'0:04.807',8.400
'0:04.808',8.000
'0:04.809',7.300
'0:04.810',6.700
'0:04.811',6.500
'0:04.812',6.800
'0:04.813',7.700
'0:04.814',9.100
'0:04.815',10.700
'0:04.816',12.000
'0:04.817',12.900
'0:04.818',13.200
'0:04.819',13.100
'0:04.820',12.800
'0:04.821',12.500
'0:04.822',12.100
'0:04.823',11.300
'0:04.824',10.200
'0:04.825',8.600
'0:04.826',7.000
'0:04.827',5.500
'0:04.828',4.700
'0:04.829',4.600
'0:04.830',4.800
'0:04.831',4.800
'0:04.832',4.400
'0:04.833',3.300
'0:04.834',1.800
'0:04.835',0.300
'0:04.836',-0.500
'0:04.837',-0.700
'0:04.838',-0.400
'0:04.839',0.000
'0:04.840',0.200
'0:04.841',0.000
'0:04.842',-0.200
'0:04.843',-0.100
'0:04.844',0.700
'0:04.845',2.300
'0:04.846',4.300
'0:04.847',6.400
'0:04.848',8.400
'0:04.849',10.400
'0:04.850',12.700
'0:04.851',15.200
'0:04.852',18.000
'0:04.853',20.600
'0:04.854',22.500
'0:04.855',23.400
'0:04.856',23.100
'0:04.857',22.000
'0:04.858',20.300
'0:04.859',18.400
'0:04.860',16.500
'0:04.861',14.500
'0:04.862',12.300
'0:04.863',9.900
'0:04.864',7.400
'0:04.865',5.000
'0:04.866',3.200
'0:04.867',2.100
'0:04.868',1.800
'0:04.869',2.200
'0:04.870',2.900
'0:04.871',3.800
'0:04.872',4.500
'0:04.873',5.000
'0:04.874',5.300
'0:04.875',5.600
'0:04.876',6.000
'0:04.877',6.300
'0:04.878',6.600
'0:04.879',6.800
'0:04.880',6.900
'0:04.881',6.900
'0:04.882',6.900
'0:04.883',7.000
'0:04.884',7.300
'0:04.885',7.500
'0:04.886',7.800
'0:04.887',8.000
'0:04.888',8.000
'0:04.889',7.900
'0:04.890',7.500
'0:04.891',7.000
'0:04.892',6.400
'0:04.893',5.800
'0:04.894',5.400
'0:04.895',5.400
'0:04.896',5.700
'0:04.897',6.500
'0:04.898',7.400
'0:04.899',8.300
'0:04.900',8.900
'0:04.901',9.200
'0:04.902',9.200
'0:04.903',9.000
'0:04.904',8.900
'0:04.905',8.800
'0:04.906',8.800
'0:04.907',8.700
'0:04.908',8.500
'0:04.909',8.100
'0:04.910',7.700
'0:04.911',7.400
'0:04.912',7.200
'0:04.913',7.400
'0:04.914',7.700
'0:04.915',8.200
'0:04.916',8.700
'0:04.917',9.200
'0:04.918',9.500
'0:04.919',9.700
'0:04.920',9.700
'0:04.921',9.400
'0:04.922',9.000
'0:04.923',8.700
'0:04.924',8.600
'0:04.925',9.000
'0:04.926',9.700
'0:04.927',10.600
'0:04.928',11.400
'0:04.929',12.000
'0:04.930',12.700
'0:04.931',13.500
'0:04.932',14.700
'0:04.933',16.300
'0:04.934',18.000
'0:04.935',19.300
