'Elapsed time','Abdomen_2'
'0:03.593',-13.900
'0:03.594',-14.200
'0:03.595',-14.500
'0:03.596',-14.600
'0:03.597',-13.900
'0:03.598',-12.500
'0:03.599',-10.400
'0:03.600',-8.100
'0:03.601',-6.200
'0:03.602',-5.200
'0:03.603',-5.000
'0:03.604',-5.400
'0:03.605',-5.900
'0:03.606',-6.200
'0:03.607',-6.200
'0:03.608',-6.000
'0:03.609',-5.700
'0:03.610',-5.300
'0:03.611',-4.600
'0:03.612',-3.500
'0:03.613',-2.100
'0:03.614',-0.700
'0:03.615',0.500
'0:03.616',1.200
'0:03.617',1.600
'0:03.618',1.900
'0:03.619',2.200
'0:03.620',2.600
'0:03.621',3.200
'0:03.622',3.800
'0:03.623',4.500
'0:03.624',5.400
'0:03.625',6.400
'0:03.626',7.500
'0:03.627',8.500
'0:03.628',9.000
'0:03.629',9.000
'0:03.630',8.600
'0:03.631',8.000
'0:03.632',7.600
'0:03.633',7.700
'0:03.634',8.300
'0:03.635',9.000
'0:03.636',9.500
'0:03.637',9.300
'0:03.638',8.500
'0:03.639',7.400
'0:03.640',6.400
'0:03.641',6.000
'0:03.642',6.400
'0:03.643',7.200
'0:03.644',7.900
'0:03.645',8.200
'0:03.646',8.100
'0:03.647',7.900
'0:03.648',7.800
'0:03.649',8.000
'0:03.650',8.400
'0:03.651',8.600
'0:03.652',8.500
'0:03.653',8.100
'0:03.654',7.700
'0:03.655',7.500
'0:03.656',7.600
'0:03.657',8.100
'0:03.658',8.800
'0:03.659',9.700
'0:03.660',10.700
'0:03.661',11.400
'0:03.662',11.600
'0:03.663',10.700
'0:03.664',8.800
'0:03.665',6.300
'0:03.666',4.000
'0:03.667',2.700
'0:03.668',2.700
'0:03.669',3.800
'0:03.670',5.100
'0:03.671',6.000
'0:03.672',6.100
'0:03.673',5.800
'0:03.674',5.300
'0:03.675',5.100
'0:03.676',5.200
'0:03.677',5.400
'0:03.678',5.500
'0:03.679',5.500
'0:03.680',5.600
'0:03.681',5.900
'0:03.682',6.400
'0:03.683',7.100
'0:03.684',7.800
'0:03.685',8.400
'0:03.686',8.700
'0:03.687',8.900
'0:03.688',8.900
'0:03.689',8.700
'0:03.690',8.200
'0:03.691',7.600
'0:03.692',7.200
'0:03.693',7.200
'0:03.694',8.000
'0:03.695',9.400
'0:03.696',11.000
'0:03.697',12.300
'0:03.698',12.700
'0:03.699',12.200
'0:03.700',11.100
'0:03.701',9.900
'0:03.702',9.100
'0:03.703',8.800
'0:03.704',8.800
'0:03.705',8.900
'0:03.706',8.900
'0:03.707',8.800
'0:03.708',9.000
'0:03.709',9.400
'0:03.710',10.200
'0:03.711',11.000
'0:03.712',11.400
'0:03.713',11.200
'0:03.714',10.600
'0:03.715',9.800
'0:03.716',9.300
'0:03.717',9.200
'0:03.718',9.300
'0:03.719',9.400
'0:03.720',9.200
'0:03.721',8.800
'0:03.722',8.600
'0:03.723',9.000
'0:03.724',10.100
'0:03.725',11.800
'0:03.726',13.500
'0:03.727',14.500
'0:03.728',14.400
'0:03.729',13.100
'0:03.730',11.100
'0:03.731',9.100
'0:03.732',7.800
'0:03.733',7.500
'0:03.734',8.200
'0:03.735',9.200
'0:03.736',9.700
'0:03.737',9.300
'0:03.738',7.900
'0:03.739',5.800
'0:03.740',3.900
'0:03.741',2.700
'0:03.742',2.600
'0:03.743',3.300
'0:03.744',4.000
'0:03.745',4.200
'0:03.746',3.500
'0:03.747',2.000
'0:03.748',0.300
'0:03.749',-0.900
'0:03.750',-1.200
'0:03.751',-0.500
'0:03.752',1.000
'0:03.753',2.700
'0:03.754',4.200
'0:03.755',5.300
'0:03.756',5.800
'0:03.757',5.900
'0:03.758',5.900
'0:03.759',5.900
'0:03.760',5.900
'0:03.761',6.100
'0:03.762',6.400
'0:03.763',6.400
'0:03.764',6.100
'0:03.765',5.300
'0:03.766',4.100
'0:03.767',2.800
'0:03.768',2.000
'0:03.769',1.900
'0:03.770',2.600
'0:03.771',3.700
'0:03.772',4.300
'0:03.773',4.100
'0:03.774',3.000
'0:03.775',1.500
'0:03.776',0.300
'0:03.777',0.100
'0:03.778',0.800
'0:03.779',2.100
'0:03.780',3.400
'0:03.781',4.100
'0:03.782',4.300
'0:03.783',4.100
'0:03.784',4.100
'0:03.785',4.300
'0:03.786',4.600
'0:03.787',4.700
'0:03.788',4.300
'0:03.789',3.400
'0:03.790',2.200
'0:03.791',1.200
'0:03.792',0.500
'0:03.793',0.300
'0:03.794',0.500
'0:03.795',0.700
'0:03.796',0.800
'0:03.797',0.900
'0:03.798',1.000
'0:03.799',1.000
'0:03.800',1.100
'0:03.801',1.100
'0:03.802',1.200
'0:03.803',1.200
'0:03.804',1.300
'0:03.805',1.400
'0:03.806',1.400
'0:03.807',1.400
'0:03.808',1.600
'0:03.809',2.000
'0:03.810',2.600
'0:03.811',3.500
'0:03.812',4.400
'0:03.813',5.100
'0:03.814',5.500
'0:03.815',5.300
'0:03.816',4.500
'0:03.817',3.300
'0:03.818',1.800
'0:03.819',0.400
'0:03.820',-0.400
'0:03.821',-0.500
'0:03.822',0.300
'0:03.823',1.300
'0:03.824',2.200
'0:03.825',2.500
'0:03.826',2.200
'0:03.827',1.600
'0:03.828',1.300
'0:03.829',1.700
'0:03.830',2.700
'0:03.831',4.000
'0:03.832',5.100
'0:03.833',5.500
'0:03.834',5.000
'0:03.835',4.000
'0:03.836',3.100
'0:03.837',2.700
'0:03.838',3.100
'0:03.839',4.300
'0:03.840',5.600
'0:03.841',6.400
'0:03.842',6.500
'0:03.843',5.800
'0:03.844',4.800
'0:03.845',4.200
'0:03.846',4.500
'0:03.847',5.600
'0:03.848',7.200
'0:03.849',8.600
'0:03.850',9.200
'0:03.851',8.900
'0:03.852',8.100
'0:03.853',7.200
'0:03.854',6.500
'0:03.855',6.200
'0:03.856',6.200
'0:03.857',6.100
'0:03.858',6.100
'0:03.859',6.200
'0:03.860',6.500
'0:03.861',7.200
'0:03.862',8.000
'0:03.863',8.700
'0:03.864',9.000
'0:03.865',8.700
'0:03.866',8.100
'0:03.867',7.300
'0:03.868',6.900
'0:03.869',7.100
'0:03.870',7.900
'0:03.871',8.700
'0:03.872',9.200
'0:03.873',8.900
'0:03.874',8.000
'0:03.875',6.800
'0:03.876',5.800
'0:03.877',5.500
'0:03.878',5.900
'0:03.879',6.600
'0:03.880',7.100
'0:03.881',7.000
'0:03.882',6.300
'0:03.883',4.900
'0:03.884',3.200
'0:03.885',1.400
'0:03.886',-0.200
'0:03.887',-1.300
'0:03.888',-1.700
'0:03.889',-1.300
'0:03.890',-0.300
'0:03.891',1.000
'0:03.892',1.800
'0:03.893',2.000
'0:03.894',1.400
'0:03.895',0.600
'0:03.896',0.000
'0:03.897',0.100
'0:03.898',0.700
'0:03.899',1.300
'0:03.900',1.600
'0:03.901',1.400
'0:03.902',1.100
'0:03.903',1.100
'0:03.904',1.900
'0:03.905',3.200
'0:03.906',4.600
'0:03.907',5.600
'0:03.908',6.100
'0:03.909',6.400
'0:03.910',7.300
'0:03.911',9.400
'0:03.912',13.000
'0:03.913',17.800
'0:03.914',22.800
'0:03.915',27.200
'0:03.916',30.200
'0:03.917',31.500
'0:03.918',31.200
'0:03.919',29.500
'0:03.920',26.800
'0:03.921',23.400
'0:03.922',19.600
'0:03.923',15.600
'0:03.924',11.500
'0:03.925',7.600
'0:03.926',3.900
'0:03.927',0.900
'0:03.928',-1.200
'0:03.929',-2.100
'0:03.930',-1.900
'0:03.931',-0.800
'0:03.932',0.600
'0:03.933',1.900
'0:03.934',3.100
'0:03.935',4.100
'0:03.936',5.200
'0:03.937',6.400
'0:03.938',7.400
'0:03.939',8.100
'0:03.940',8.400
'0:03.941',8.300
'0:03.942',8.000
'0:03.943',7.800
'0:03.944',7.700
'0:03.945',7.500
'0:03.946',7.000
'0:03.947',6.400
'0:03.948',5.700
'0:03.949',5.400
'0:03.950',5.500
'0:03.951',6.000
'0:03.952',6.400
'0:03.953',6.600
'0:03.954',6.500
'0:03.955',6.100
'0:03.956',5.700
'0:03.957',5.500
'0:03.958',5.700
'0:03.959',6.000
'0:03.960',6.200
'0:03.961',6.400
'0:03.962',6.300
'0:03.963',6.200
'0:03.964',6.200
'0:03.965',6.400
'0:03.966',6.900
'0:03.967',7.700
'0:03.968',8.500
'0:03.969',9.100
'0:03.970',9.400
'0:03.971',9.400
'0:03.972',9.000
'0:03.973',8.500
'0:03.974',8.100
'0:03.975',8.000
'0:03.976',8.100
'0:03.977',8.400
'0:03.978',8.500
'0:03.979',8.600
'0:03.980',8.600
'0:03.981',8.800
'0:03.982',9.100
'0:03.983',9.600
'0:03.984',10.000
'0:03.985',10.200
'0:03.986',10.100
'0:03.987',9.800
'0:03.988',9.700
'0:03.989',9.900
'0:03.990',10.500
'0:03.991',10.900
'0:03.992',10.900
'0:03.993',10.200
'0:03.994',9.100
'0:03.995',8.200
'0:03.996',7.900
'0:03.997',8.400
'0:03.998',9.300
'0:03.999',10.200
'0:04.000',10.600
'0:04.001',10.500
'0:04.002',10.300
'0:04.003',10.300
'0:04.004',10.600
'0:04.005',11.100
'0:04.006',11.400
'0:04.007',11.000
'0:04.008',10.100
'0:04.009',8.900
'0:04.010',8.000
'0:04.011',7.600
'0:04.012',7.800
'0:04.013',8.300
'0:04.014',8.800
'0:04.015',9.100
'0:04.016',9.300
'0:04.017',9.400
'0:04.018',9.700
'0:04.019',10.200
'0:04.020',10.700
'0:04.021',11.100
'0:04.022',11.200
'0:04.023',10.800
'0:04.024',10.200
'0:04.025',9.500
'0:04.026',8.900
'0:04.027',8.300
'0:04.028',8.000
'0:04.029',7.800
'0:04.030',7.800
'0:04.031',7.900
'0:04.032',8.100
'0:04.033',8.200
'0:04.034',8.200
'0:04.035',7.800
'0:04.036',7.300
'0:04.037',6.600
'0:04.038',6.000
'0:04.039',5.600
'0:04.040',5.500
'0:04.041',6.000
'0:04.042',6.800
'0:04.043',8.100
'0:04.044',9.400
'0:04.045',10.600
'0:04.046',11.300
'0:04.047',11.900
'0:04.048',12.400
'0:04.049',13.000
'0:04.050',13.700
'0:04.051',14.400
'0:04.052',14.700
'0:04.053',14.700
'0:04.054',14.500
'0:04.055',14.400
'0:04.056',14.600
'0:04.057',15.100
'0:04.058',15.400
'0:04.059',15.600
'0:04.060',15.600
'0:04.061',15.900
'0:04.062',16.600
'0:04.063',17.800
'0:04.064',19.100
'0:04.065',19.800
'0:04.066',19.800
'0:04.067',19.300
'0:04.068',18.600
'0:04.069',18.200
'0:04.070',17.800
'0:04.071',17.400
'0:04.072',16.700
'0:04.073',15.800
'0:04.074',15.200
'0:04.075',15.100
'0:04.076',15.800
'0:04.077',16.700
'0:04.078',17.300
'0:04.079',17.100
'0:04.080',16.100
'0:04.081',14.600
'0:04.082',13.400
'0:04.083',12.800
'0:04.084',12.700
'0:04.085',12.700
'0:04.086',12.400
'0:04.087',11.600
'0:04.088',10.500
'0:04.089',9.500
'0:04.090',8.900
'0:04.091',8.700
'0:04.092',8.700
'0:04.093',8.600
'0:04.094',8.200
'0:04.095',7.600
'0:04.096',7.000
'0:04.097',6.600
'0:04.098',6.600
'0:04.099',6.800
'0:04.100',6.900
'0:04.101',6.900
'0:04.102',6.800
'0:04.103',7.000
'0:04.104',7.600
'0:04.105',8.700
'0:04.106',10.100
'0:04.107',11.400
'0:04.108',12.300
'0:04.109',12.500
'0:04.110',12.200
'0:04.111',11.500
'0:04.112',10.700
'0:04.113',9.900
'0:04.114',9.100
'0:04.115',8.100
'0:04.116',7.000
'0:04.117',6.100
'0:04.118',5.500
'0:04.119',5.500
'0:04.120',6.000
'0:04.121',6.600
'0:04.122',6.800
'0:04.123',6.600
'0:04.124',6.000
'0:04.125',5.300
'0:04.126',4.900
'0:04.127',4.800
'0:04.128',4.800
'0:04.129',4.600
'0:04.130',4.100
'0:04.131',3.500
'0:04.132',3.000
'0:04.133',2.900
'0:04.134',3.100
'0:04.135',3.500
'0:04.136',3.800
'0:04.137',3.900
'0:04.138',4.100
'0:04.139',4.300
'0:04.140',4.700
'0:04.141',4.900
'0:04.142',4.800
'0:04.143',4.100
'0:04.144',2.900
'0:04.145',1.500
'0:04.146',0.300
'0:04.147',-0.500
'0:04.148',-0.800
'0:04.149',-0.800
'0:04.150',-0.600
'0:04.151',-0.200
'0:04.152',0.100
'0:04.153',0.700
'0:04.154',1.200
'0:04.155',1.700
'0:04.156',1.900
'0:04.157',1.800
'0:04.158',1.400
'0:04.159',0.900
'0:04.160',0.500
'0:04.161',0.400
'0:04.162',0.700
'0:04.163',1.100
'0:04.164',1.500
'0:04.165',1.800
'0:04.166',1.800
'0:04.167',1.600
'0:04.168',1.300
'0:04.169',1.200
'0:04.170',1.200
'0:04.171',1.500
'0:04.172',2.000
'0:04.173',2.400
'0:04.174',2.800
'0:04.175',2.900
'0:04.176',2.700
'0:04.177',2.500
'0:04.178',2.300
'0:04.179',2.100
'0:04.180',2.000
'0:04.181',1.800
'0:04.182',1.700
'0:04.183',1.400
'0:04.184',1.300
'0:04.185',1.100
'0:04.186',1.100
'0:04.187',1.200
'0:04.188',1.500
'0:04.189',2.000
'0:04.190',2.600
'0:04.191',3.100
'0:04.192',3.200
'0:04.193',2.700
'0:04.194',1.700
'0:04.195',0.500
'0:04.196',-0.400
'0:04.197',-0.600
'0:04.198',-0.300
'0:04.199',0.200
'0:04.200',0.400
'0:04.201',0.000
'0:04.202',-0.500
'0:04.203',-0.800
'0:04.204',-0.600
'0:04.205',0.300
'0:04.206',1.200
'0:04.207',1.800
'0:04.208',1.500
'0:04.209',0.400
'0:04.210',-1.000
'0:04.211',-2.200
'0:04.212',-2.600
'0:04.213',-2.300
'0:04.214',-1.300
'0:04.215',-0.100
'0:04.216',0.800
'0:04.217',1.300
'0:04.218',1.200
'0:04.219',0.800
'0:04.220',0.300
'0:04.221',0.000
'0:04.222',0.100
'0:04.223',0.500
'0:04.224',1.000
'0:04.225',1.500
'0:04.226',1.800
'0:04.227',1.800
'0:04.228',1.700
'0:04.229',1.400
'0:04.230',0.900
'0:04.231',0.300
'0:04.232',-0.300
'0:04.233',-0.700
'0:04.234',-0.600
'0:04.235',-0.200
'0:04.236',0.300
'0:04.237',0.400
'0:04.238',0.100
'0:04.239',-0.700
'0:04.240',-1.500
'0:04.241',-1.900
'0:04.242',-1.700
'0:04.243',-1.200
'0:04.244',-0.700
'0:04.245',-0.500
'0:04.246',-0.400
'0:04.247',-0.100
'0:04.248',0.900
'0:04.249',2.700
'0:04.250',4.900
'0:04.251',7.100
'0:04.252',8.900
'0:04.253',10.300
'0:04.254',11.700
'0:04.255',13.500
'0:04.256',15.700
'0:04.257',18.200
'0:04.258',20.200
'0:04.259',21.300
'0:04.260',21.100
'0:04.261',20.000
'0:04.262',18.300
'0:04.263',16.900
'0:04.264',16.100
'0:04.265',15.800
'0:04.266',15.800
'0:04.267',15.700
'0:04.268',15.200
'0:04.269',14.200
'0:04.270',12.900
'0:04.271',11.500
'0:04.272',10.100
'0:04.273',8.900
'0:04.274',7.700
'0:04.275',6.200
'0:04.276',4.300
'0:04.277',2.000
'0:04.278',-0.600
'0:04.279',-3.100
'0:04.280',-4.900
'0:04.281',-5.900
'0:04.282',-6.100
'0:04.283',-6.000
'0:04.284',-6.100
'0:04.285',-6.800
'0:04.286',-7.900
'0:04.287',-9.000
'0:04.288',-9.800
'0:04.289',-10.000
'0:04.290',-9.900
'0:04.291',-10.000
'0:04.292',-10.500
'0:04.293',-11.400
'0:04.294',-12.400
'0:04.295',-13.100
'0:04.296',-13.400
'0:04.297',-13.200
'0:04.298',-12.600
'0:04.299',-11.800
'0:04.300',-10.800
'0:04.301',-9.700
'0:04.302',-8.800
'0:04.303',-8.200
'0:04.304',-8.300
'0:04.305',-9.300
'0:04.306',-11.000
'0:04.307',-12.800
'0:04.308',-14.100
'0:04.309',-14.400
'0:04.310',-13.700
'0:04.311',-12.300
'0:04.312',-10.800
'0:04.313',-9.800
'0:04.314',-9.600
'0:04.315',-10.000
'0:04.316',-10.400
'0:04.317',-10.400
'0:04.318',-9.600
'0:04.319',-8.100
'0:04.320',-6.300
'0:04.321',-4.800
'0:04.322',-3.800
'0:04.323',-3.100
'0:04.324',-2.500
'0:04.325',-1.500
'0:04.326',-0.200
'0:04.327',0.800
'0:04.328',1.100
'0:04.329',0.500
'0:04.330',-0.900
'0:04.331',-2.400
'0:04.332',-3.400
'0:04.333',-3.400
'0:04.334',-2.600
'0:04.335',-1.600
'0:04.336',-0.900
'0:04.337',-1.200
'0:04.338',-2.600
'0:04.339',-4.600
'0:04.340',-6.700
'0:04.341',-8.200
'0:04.342',-8.700
'0:04.343',-8.100
'0:04.344',-6.800
'0:04.345',-5.200
'0:04.346',-4.000
'0:04.347',-3.400
'0:04.348',-3.600
'0:04.349',-4.200
'0:04.350',-5.000
'0:04.351',-5.600
'0:04.352',-5.800
'0:04.353',-5.600
'0:04.354',-5.200
'0:04.355',-4.700
'0:04.356',-4.100
'0:04.357',-3.200
'0:04.358',-2.100
'0:04.359',-0.900
'0:04.360',0.100
'0:04.361',0.600
'0:04.362',0.400
'0:04.363',-0.300
'0:04.364',-1.000
'0:04.365',-1.700
'0:04.366',-2.100
'0:04.367',-2.500
'0:04.368',-2.900
'0:04.369',-3.400
'0:04.370',-3.800
'0:04.371',-3.900
'0:04.372',-3.500
'0:04.373',-2.500
'0:04.374',-1.000
'0:04.375',0.700
'0:04.376',2.500
'0:04.377',4.300
'0:04.378',6.200
'0:04.379',8.400
'0:04.380',11.000
'0:04.381',14.300
'0:04.382',18.200
'0:04.383',22.600
'0:04.384',27.000
'0:04.385',30.700
'0:04.386',32.901
'0:04.387',33.001
'0:04.388',31.200
'0:04.389',27.700
'0:04.390',23.300
'0:04.391',18.800
'0:04.392',14.500
'0:04.393',10.500
'0:04.394',6.700
'0:04.395',3.100
'0:04.396',-0.200
'0:04.397',-2.900
'0:04.398',-4.600
'0:04.399',-5.300
'0:04.400',-5.100
'0:04.401',-4.300
'0:04.402',-3.400
'0:04.403',-2.400
'0:04.404',-1.500
'0:04.405',-0.600
'0:04.406',0.200
'0:04.407',0.900
'0:04.408',1.300
'0:04.409',1.300
'0:04.410',0.800
'0:04.411',0.200
'0:04.412',-0.400
'0:04.413',-0.700
'0:04.414',-0.500
'0:04.415',0.100
'0:04.416',1.100
'0:04.417',2.300
'0:04.418',3.400
'0:04.419',4.400
'0:04.420',5.000
'0:04.421',5.300
'0:04.422',5.500
'0:04.423',5.800
'0:04.424',6.300
'0:04.425',7.000
'0:04.426',7.600
'0:04.427',7.500
'0:04.428',6.500
'0:04.429',4.700
'0:04.430',2.700
'0:04.431',1.100
'0:04.432',0.500
'0:04.433',0.800
'0:04.434',1.500
'0:04.435',1.900
'0:04.436',1.600
'0:04.437',0.600
'0:04.438',-0.400
'0:04.439',-0.600
'0:04.440',0.500
'0:04.441',2.600
'0:04.442',5.000
'0:04.443',7.000
'0:04.444',8.100
'0:04.445',8.500
'0:04.446',8.500
'0:04.447',8.500
'0:04.448',8.500
'0:04.449',8.200
'0:04.450',7.400
'0:04.451',5.900
'0:04.452',3.800
'0:04.453',1.700
'0:04.454',0.200
'0:04.455',-0.600
'0:04.456',-0.600
'0:04.457',-0.200
'0:04.458',0.200
'0:04.459',0.200
'0:04.460',-0.300
'0:04.461',-1.300
'0:04.462',-2.500
'0:04.463',-3.600
'0:04.464',-4.400
'0:04.465',-4.700
'0:04.466',-4.600
'0:04.467',-4.000
'0:04.468',-3.200
'0:04.469',-2.300
'0:04.470',-1.600
'0:04.471',-1.200
'0:04.472',-1.100
'0:04.473',-1.300
'0:04.474',-1.500
'0:04.475',-1.300
'0:04.476',-0.800
'0:04.477',0.200
'0:04.478',1.100
'0:04.479',1.700
'0:04.480',1.600
'0:04.481',0.800
'0:04.482',-0.200
'0:04.483',-1.100
'0:04.484',-1.500
'0:04.485',-1.600
'0:04.486',-1.600
'0:04.487',-2.000
'0:04.488',-2.900
'0:04.489',-3.900
'0:04.490',-4.700
'0:04.491',-4.900
'0:04.492',-4.500
'0:04.493',-3.900
'0:04.494',-3.700
'0:04.495',-3.900
'0:04.496',-4.500
'0:04.497',-5.100
'0:04.498',-5.400
'0:04.499',-5.400
'0:04.500',-5.500
'0:04.501',-5.800
'0:04.502',-6.200
'0:04.503',-6.100
'0:04.504',-5.300
'0:04.505',-3.700
'0:04.506',-1.900
'0:04.507',-0.600
'0:04.508',-0.200
'0:04.509',-0.500
'0:04.510',-0.800
'0:04.511',-0.700
'0:04.512',0.000
'0:04.513',0.900
'0:04.514',1.000
'0:04.515',0.200
'0:04.516',-1.600
'0:04.517',-3.400
'0:04.518',-4.500
'0:04.519',-4.500
'0:04.520',-3.600
'0:04.521',-2.600
'0:04.522',-2.100
'0:04.523',-2.500
'0:04.524',-3.400
'0:04.525',-4.300
'0:04.526',-4.800
'0:04.527',-4.800
'0:04.528',-4.600
'0:04.529',-4.600
'0:04.530',-5.000
'0:04.531',-5.500
'0:04.532',-6.100
'0:04.533',-6.500
'0:04.534',-6.500
'0:04.535',-6.300
'0:04.536',-5.800
'0:04.537',-5.200
'0:04.538',-4.400
'0:04.539',-3.700
'0:04.540',-3.200
'0:04.541',-3.000
'0:04.542',-3.200
'0:04.543',-3.400
'0:04.544',-3.300
'0:04.545',-2.800
'0:04.546',-2.000
'0:04.547',-1.500
'0:04.548',-1.400
'0:04.549',-1.700
'0:04.550',-2.000
'0:04.551',-1.800
'0:04.552',-0.500
'0:04.553',1.600
'0:04.554',3.700
'0:04.555',5.200
'0:04.556',5.600
'0:04.557',5.200
'0:04.558',4.600
'0:04.559',4.500
'0:04.560',4.900
'0:04.561',5.500
'0:04.562',5.700
'0:04.563',5.200
'0:04.564',4.200
'0:04.565',3.100
'0:04.566',2.500
'0:04.567',2.800
'0:04.568',3.800
'0:04.569',5.000
'0:04.570',5.900
'0:04.571',6.100
'0:04.572',5.700
'0:04.573',4.800
'0:04.574',3.600
'0:04.575',2.300
'0:04.576',1.100
'0:04.577',0.100
'0:04.578',-0.800
'0:04.579',-1.400
'0:04.580',-1.800
'0:04.581',-2.100
'0:04.582',-2.400
'0:04.583',-2.700
'0:04.584',-3.100
'0:04.585',-3.700
'0:04.586',-4.200
'0:04.587',-4.500
'0:04.588',-4.500
'0:04.589',-4.300
'0:04.590',-3.900
'0:04.591',-3.600
'0:04.592',-3.400
'0:04.593',-3.300
'0:04.594',-3.200
'0:04.595',-3.000
'0:04.596',-2.600
'0:04.597',-2.200
'0:04.598',-1.900
'0:04.599',-1.800
'0:04.600',-1.800
'0:04.601',-1.900
'0:04.602',-2.200
'0:04.603',-2.500
'0:04.604',-3.100
'0:04.605',-3.800
'0:04.606',-4.500
'0:04.607',-4.900
'0:04.608',-4.900
'0:04.609',-4.500
'0:04.610',-3.900
'0:04.611',-3.500
'0:04.612',-3.400
'0:04.613',-3.700
'0:04.614',-4.100
'0:04.615',-4.300
'0:04.616',-4.200
'0:04.617',-3.900
'0:04.618',-3.700
'0:04.619',-3.500
'0:04.620',-3.500
'0:04.621',-3.300
'0:04.622',-3.000
'0:04.623',-2.500
'0:04.624',-2.200
'0:04.625',-2.200
'0:04.626',-2.600
'0:04.627',-3.500
'0:04.628',-4.500
'0:04.629',-5.500
'0:04.630',-6.100
'0:04.631',-6.300
'0:04.632',-6.200
'0:04.633',-6.000
'0:04.634',-6.000
'0:04.635',-6.200
'0:04.636',-6.700
'0:04.637',-7.400
'0:04.638',-8.000
'0:04.639',-8.500
'0:04.640',-8.600
'0:04.641',-8.600
'0:04.642',-8.400
'0:04.643',-8.200
'0:04.644',-8.000
'0:04.645',-7.700
'0:04.646',-7.500
'0:04.647',-7.100
'0:04.648',-6.600
'0:04.649',-6.000
'0:04.650',-5.300
'0:04.651',-4.400
'0:04.652',-3.300
'0:04.653',-2.100
'0:04.654',-0.800
'0:04.655',0.500
'0:04.656',1.600
'0:04.657',2.400
'0:04.658',3.000
'0:04.659',3.200
'0:04.660',3.300
'0:04.661',3.300
'0:04.662',3.300
'0:04.663',3.200
'0:04.664',3.200
'0:04.665',3.100
'0:04.666',3.100
'0:04.667',3.200
'0:04.668',3.600
'0:04.669',4.200
'0:04.670',4.900
'0:04.671',5.700
'0:04.672',6.300
'0:04.673',6.800
'0:04.674',6.900
'0:04.675',6.800
'0:04.676',6.400
'0:04.677',5.700
'0:04.678',4.900
'0:04.679',4.100
'0:04.680',3.400
'0:04.681',2.900
'0:04.682',2.400
'0:04.683',2.000
'0:04.684',1.600
'0:04.685',1.100
'0:04.686',0.800
'0:04.687',0.900
'0:04.688',1.500
'0:04.689',2.600
'0:04.690',4.000
'0:04.691',5.400
'0:04.692',6.600
'0:04.693',7.600
'0:04.694',8.400
'0:04.695',9.100
'0:04.696',9.900
'0:04.697',10.700
'0:04.698',11.400
'0:04.699',11.800
'0:04.700',11.900
'0:04.701',11.800
'0:04.702',11.700
'0:04.703',11.600
'0:04.704',11.700
'0:04.705',11.800
'0:04.706',11.700
'0:04.707',11.000
'0:04.708',9.800
'0:04.709',8.000
'0:04.710',6.200
'0:04.711',4.800
'0:04.712',4.100
'0:04.713',4.100
'0:04.714',4.400
'0:04.715',4.500
'0:04.716',4.100
'0:04.717',3.000
'0:04.718',1.700
'0:04.719',0.400
'0:04.720',-0.500
'0:04.721',-0.900
'0:04.722',-1.200
'0:04.723',-1.400
'0:04.724',-1.600
'0:04.725',-1.800
'0:04.726',-1.800
'0:04.727',-1.500
'0:04.728',-1.000
'0:04.729',-0.500
'0:04.730',-0.200
'0:04.731',-0.400
'0:04.732',-1.100
'0:04.733',-1.900
'0:04.734',-2.400
'0:04.735',-2.300
'0:04.736',-1.700
'0:04.737',-0.800
'0:04.738',-0.300
'0:04.739',-0.300
'0:04.740',-0.800
'0:04.741',-1.500
'0:04.742',-2.000
'0:04.743',-2.000
'0:04.744',-1.400
'0:04.745',-0.700
'0:04.746',0.000
'0:04.747',0.300
'0:04.748',0.200
'0:04.749',-0.200
'0:04.750',-0.700
'0:04.751',-1.200
'0:04.752',-1.500
'0:04.753',-1.300
'0:04.754',-0.800
'0:04.755',-0.100
'0:04.756',0.600
'0:04.757',0.800
'0:04.758',0.300
'0:04.759',-0.900
'0:04.760',-2.200
'0:04.761',-3.400
'0:04.762',-4.100
'0:04.763',-4.300
'0:04.764',-4.500
'0:04.765',-5.100
'0:04.766',-6.000
'0:04.767',-7.100
'0:04.768',-8.000
'0:04.769',-8.100
'0:04.770',-7.300
'0:04.771',-5.900
'0:04.772',-4.200
'0:04.773',-2.600
'0:04.774',-1.300
'0:04.775',-0.200
'0:04.776',0.600
'0:04.777',1.400
'0:04.778',2.100
'0:04.779',2.500
'0:04.780',2.800
'0:04.781',2.900
'0:04.782',3.100
'0:04.783',3.500
'0:04.784',4.100
'0:04.785',4.600
'0:04.786',4.700
'0:04.787',4.200
'0:04.788',2.900
'0:04.789',1.100
'0:04.790',-0.600
'0:04.791',-1.800
'0:04.792',-2.200
'0:04.793',-1.900
'0:04.794',-1.100
'0:04.795',-0.200
'0:04.796',0.200
'0:04.797',0.100
'0:04.798',-0.500
'0:04.799',-1.500
'0:04.800',-2.400
'0:04.801',-3.000
'0:04.802',-3.100
'0:04.803',-2.600
'0:04.804',-1.600
'0:04.805',-0.400
'0:04.806',0.900
'0:04.807',2.000
'0:04.808',3.000
'0:04.809',3.700
'0:04.810',4.200
'0:04.811',4.500
'0:04.812',4.800
'0:04.813',5.100
'0:04.814',5.400
'0:04.815',5.600
'0:04.816',5.600
'0:04.817',5.500
'0:04.818',5.100
'0:04.819',4.500
'0:04.820',3.900
'0:04.821',3.400
'0:04.822',3.100
'0:04.823',2.600
'0:04.824',1.800
'0:04.825',0.500
'0:04.826',-1.200
